,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
2313,5th base: *A   N   A   L*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2323,"I kind of hoped you'd give more attention to the roles that are usually expected from men and how that also hurts people like that. You touched on it a little in the tinder part, but not enough I think. It's usually expected that men do the move, meanwhile women can usually do nothing and still end up in a relationship. Now sure, it's partially men's fault for doing too much, but in this case, women have more power. Maybe if women took action to actually seek out relationships, maybe those communities wouldn't be as popular as they are. After all, why are there only male incel communities? Clearly, it's a problem that only touches men.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2355,Bread Scientist,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2369,What?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2456,'The inherent eroticism of the sea.' <3 T H I S,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2492,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2503,you're gorgeous,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2561,"'I am ultra masculine, as you can see.'",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2619,I love you!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2622,lmAO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2630,I love your voice.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2706,Bread Scientist LOL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2713,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2715,femoids......,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2751,'Anal',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2809,Brilliant,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2836,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2840,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2846,Is this trap?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2931,"I wouldn't personally compare men's rights activists who simply want more attention to be placed on men's issues such as domestic abuse against men, disproportionately losing court cases over custody of their children, etc. to the likes of incels and mgtow",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2963,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2966,Bread scientist. ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3011,what,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3071,are you trans?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3170,new favorite YouTuber,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3210,K. I love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3218,Great video!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3220,is that a man,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3316,Amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3381,Amazing vid,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3422,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3424,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3430,"Matt Colville led me to you, and now I'm in love. Thank you for this video.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3480,'Skull-people' :))),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3511,I love you so much.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3579,This is amazing!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3584,Thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3638,YOU ARE A GORGEOUS GODDESS!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3650,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3667,You are a gorgeous goddess,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3679,'massive man noggin',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3757,wow,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3826,This is very good,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3847,'The inherent eroticism of the sea...',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3906,I'm so glad I found this channel ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3916,You are a gorgeous goddess.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3949,I LOVE YOU!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4043,I LOVE YOU,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4130,Your videos are amazing!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4143,You are so beautiful,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4144,this video is a masterpiece,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4147,THE INHERENT EROTICISM OF THE SEA!!!!!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4350,This video is great!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4397,amazing video <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4421,"'we're drowning in dick, and most of it is terrible.' PREACH",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4558,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4562,You are so pretty! <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4567,Slow......................clap.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4665,I LOVE YOU,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4678,I LOVED THIS!!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4690,Fantastic video!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4696,LMFAO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4705,What,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4757,THIS IS GOLD,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4778,You ARE a gorgeous goddess!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4849,You're awesome.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4947,This is.... amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5026,'leave my fuckhole out of this'        *subscribed*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5039,Great video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5050,Subscribed.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5058,Bread scientist,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5128,*Ultra masculine baker*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5134,Chadpreet,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5189,i fucking love you - [the inherent eroticism of the sea],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5201,I love her so much,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5261,You are a gorgeous goddess,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5282,1 million views! :D,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5339,Chadsplaining!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5378,This is amazing. Thank you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5453,*Bread scientist*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5636,perfection,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5696,This is art,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5786,'Oh... it's so big.',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5883,this was beautiful <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5969,This is a great video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6083,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6117,This is brilliant,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6123,i love you omg,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6124,This is so great,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6253,OLLY!!!!! <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6269,wow.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6316,I wanna be a bread scientist,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6363,'Femoids',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6387,'the manosphere exists because rock and roll is dead',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6393,that intro jesus christ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6437,Subscribed,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6590,SOUR GRAPES! ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6601,Beautiful,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6606,Bread scientist ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6623,"Thank you for showing me the way, skull people.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6625,This is beautiful,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6632,'leave my fuck hole out of this',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6670,"Wow! Von Braun was a smooth alpha not a nerd, get your facts straight. (Even if he did marry his cousin)",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6727,I love your voice!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6790,You're the best.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6845,Bread  Scientist,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6935,This video is a masterpiece,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6961,I love this so much.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6980,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7000,Great video!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7159,*chads of colour*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7182,*bread scientist,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7268,"'At least these pricks care enough about my pussy, to be an asshole about my dick!'",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7339,Incels want a reward without hard work or effort ... Incels are communists.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7346,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7519,WHAT IS IT WITH YOU PEOPLE AND SKULLS!?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7522,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7538,'Bread scientist' ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7666,Where have you been all my life?! :D,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7726,Bravo!! Bravo!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7732,"The stuff you're saying around 28 minutes, about the feeling of having your deepest insecurities validated, is also a feature of the 'pro-ana' community. It's scary to be told that the disordered beliefs that have taken over your life are completely wrong and need to be abandoned. It's a relief, even a comfort, to hear whole forums of other people affirming that starving is actually OK, that it's being life-threateningly underweight is admirable, and that it's understandable to aspire to anorexia if you have a different ED (e.g. bulimia). And even if someone states openly that they want to literally starve themselves to death on purpose, others will accept that as a valid goal to have, though they might get people saying 'that's really sad :(' or 'don't do it, hun <3 stay alive' or whatever. It's the eating disorder equivalent of LDAR, in a way: sit back and let the illness kill you.  So, as with the skull-shape obsession and extreme obsession with perceived attractiveness and/or fuckability and/or passing, this is something that comes from societal attitudes to food and weight; it's not something they just pulled out of nowhere. Positive support involves challenging those ideas, but that just feels like you're being coddled, and the reality of the world is being denied in favour of ass-pats and twee, pointless affirmations.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7743,You are so pretty,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7768,I........ love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7850,You're gorgeous.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7890,volcel if you wouldn't bitches!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8039,Bread Scientist,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8046,i think i'm in love,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8230,Bravo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8233,I  love  you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8304,'the inherent eroticism of the sea',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8360,The inherent eroticism of the sea,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8384,Scary shit,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8475,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8534,This is amazing.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8564,Bravo!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8594,Are you a man?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8606,Great video.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8630,I really wish you would put timestamps in the description for when the different segments start. I'm trying to link somebody to a specific part of the video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8694,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8735,I love your style,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8767,ContraPoints ASMR when?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8770,4:44 isn't that second drawing from weird deviantart fetish art?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8787,Thank you :),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8843,Superb.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8868,This was amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8888,~bread scientist~,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8926,This is AMAZING.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8962,I LOVE YOU I LOVE YOU I LOVE YOU,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9003,lmao,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9024,I love this video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9093,This video is a masterpiece,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9250,KEK?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9280,Great video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9342,Bravo! [?][?][?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9379,wow,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9405,Great video!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9483,This. Is. AMAZING.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9490,bread scientist,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9685,At least these pricks care enough about my pussy to be an asshole about my dick!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9734,#notalldick,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9772,Thank you skull-people for showing me the way.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9924,I think I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9950,bravo!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9990,te amo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10057,'Thank you skull-people for showing me the way',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10207,Amazing!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10274,"VOLCEL IF YOU WOULDN'T, BITCHES",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10280,You are amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10317,are you a tranny ?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10322,This is GOLD,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10398,so good,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10448,Bravo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10463,Brilliant,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10474,Yikes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10501,Queen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10519,lol,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10580,We live in a society.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10604,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10709,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10710,Great video x,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10759,5th Base: A N A L,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10776,great video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10788,'Bread scientist' ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
10810,What is it with these people and skulls? o.o,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11049,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11055,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11117,Tremendous,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11152,you're the best.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11184,You're the best,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11185,*BREAD SCIENTIST*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11187,YOU are AMAZING,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11206,Good video.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11237,you're the best,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11328,'Bread scientist',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11375,Lol,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11525,Bread scientist!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11600,This is art,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11690,Chadpreet :P,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11702,Love your videos!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11728,Great video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11739,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11804,fantastic video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11887,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
11902,thank you skull-people,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
