,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
1952,great stuff as always !,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1972,<3 Tabby <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1986,Finally.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2024,I like stuff too.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2092,I like stuff.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2165,I love you. <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2315,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2331,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2455,TABBY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2464,Finally,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2505,"The solution, as it always is, is to ban white people",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2569,'Zarathustra',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2592,i like stuff TOO!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2612,Tabby <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2761,finally,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2772,CATGIRLS OF THE WORLD UNITE!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2774,But I like STUFF,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2776,"The solution, as it always is, is to ban white people.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2778,Finally!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2850,Finally.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2869,first,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2871,first,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
