,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
3430,I love you. :'D <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3447,Make up on POINT!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3460,Thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3480,VICTROY!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3507,"Finally, someone is talking about the feminine penis",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3513,Thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3539,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3540,#Mouthfeel,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3569,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3594,'Centaur Donna Summer charging at you with a spanking paddle',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3734,you definitely pop,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3735,i. love. you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3746,Dick umami,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3777,Preach! ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3806,Thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3837,"Congratulations, you'rE A BREEDER",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3841,'Shitpost my way to the moral high ground',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3892,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3894,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3896,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3898,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3948,We're finally talking about the mouthfeel!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3967,count dankula did nothing wrong,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3972,thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3993,yes they are,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4030,Count Dankula did nothing wrong.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4033,Yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4052,CON TRAP OINTS,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4161,"Short answer, yes.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4197,i LOVE you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4237,yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4253,<3 <3 <3 <3 <3 love you contrapoints,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4273,Brava!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4296,This video is gay.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4323,yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4386,yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4415,I'm a legendary Pokemon,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4420,I love you :),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4466,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4468,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4470,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4472,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4474,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4485,yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4546,Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4584,VICTROY!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4602,I love you so much!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4631,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4705,Count Dankula did nothing wrong,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4708,"yes, yes they are",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4798,Fantastic as always.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4860,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4888,Yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4974,Count Dankula did nothing wrong,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5152,thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5191,Dumpster diving for validation! ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5194,I'm scared,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5225,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5295,yes they are,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5347,*FINALLY* someone is talking about the mouthfeel!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5369,Bravo!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5436,Yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5484,I love you!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5621,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5622,10/10,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5656,Thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5747,DICK UMAMI,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5813,Another Masterpiece <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5925,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5926,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5928,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5930,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5932,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5934,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5935,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5936,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5938,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5940,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5942,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5943,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5953,Another great video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5980,no,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6055,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6097,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6129,iconic,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6261,Yes they are,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6266,The mouthfeel,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6384,Good video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6406,i love u natalie <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6428,conTRAPoints ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6434,Yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6460,Brava!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6523,33:55 you spelled victory wrong,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6560,Yes... they are,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6586,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6605,yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6644,astolfo in the background <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6843,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6914,I love your hair,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6994,ConTRAPoints,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7042,VICTROY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7110,Did you get thrown out of Dairy Queen again?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7177,Transvestite skullduggery is my new band name,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7185,I love you :),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7262,love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7282,Amazing video as always!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7286,CON - TRAP - OINTS,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7341,Yes.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7449,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7471,"'Centaur Donna Summer, charging at you with a spanking paddle' --    ",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7493,Finally we're talking about the mouthfeel!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7520,yes they are,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7544,Love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7559,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7608,i love you contrapoints,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7671,Thank you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7692,pedantic romantic <3 <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7706,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7739,powerful,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7891,"i love you, Natalie",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7917,Thanks!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7948,Mom?????,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7984,*thE MOUTHFEEL*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7997,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7999,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8001,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8003,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8006,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8008,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8010,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8012,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8015,i LOVE you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8051,'A Legendary Pokemon',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8093,VICTROY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8168,THE MOUTHFEEL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8240,#notallgamers,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8263,10/10,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8292,I love you!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8334,Oh thank god.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8529,Yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8531,FINALLY!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8553,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8555,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8557,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8559,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8561,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8563,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8584,Yes.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8626,'Yes',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8691,WOW <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8748,Thank you for existing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8838,YES,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8840,THE MOUTHFEEL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8858,Queen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8874,MOUTHFEEL!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8882,Finally someone is talking about the mouthfeel,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8947,You pop!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
