,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
1600,"God, I love your videos.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1766,"'good banter, well done'",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1817,I...  What?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1905,"As a middle school art teacher, it saddens me that I can't show this during our unit on the element of color.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1950,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1991,I love Tabby.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2078,Smash?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2079,I LOVE U,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2100,I love u,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2184,Let Tabby wear combat boots!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2194,Thank you!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2253,Revolutionary larping ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2274,QUEEN !!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2355,I ship it,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2400,Tabby is my spirit animal,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2402,i love you <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2449,TABBY!!! :D,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2463,I love you :P,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2506,TABBY <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2544,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2584,That's a human rights violation! .. I'll smash your fucking face,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2596,yay!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2637,"God, I love this channel.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2680,AMAZING !!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2698,Brilliant.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2839,FINALLY <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2942,i like this!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3000,Love [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3003,I [?] Tabby! #queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3053,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3129,TABBY I LOVE U,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3253,"Good banter, well done",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3280,I love this.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3324,Love!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3352,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3424,I love you [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3434,I LOVE TABBY ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3491,I love Tabby.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3515,Tabby!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3584,So good!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3599,Yay a new video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3656,ICONIC,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3849,'That's a human rights violation! I'll smash your fucking face.',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3866,tabby ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3873,'The left will abide a regal queer.',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3906,hey,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4082,I love you contrapoints,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4165,Ily,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4182,TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY TABBY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4335,'The left will abide a regal queer.',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4346,THE LEFT WILL ABIDE A REGAL QUEER.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4357,Tabby!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4362,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4367,Good banter. Well done.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4383,I LOVE YOU!!!!! ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4392,I love you [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4403,I love u,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4479,yay,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4493,QUEEN,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
