,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
4104,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4134,'scheisse',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4195,Praise Kek!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4252,"Your definition of fascism is completely wrong... What dictionary do lefties use? The definition if fascism is - 'Fascism is a way of ruling that advocates total control of the people. ... Fascism comes from the Latin fascio, meaning 'bundle, or political group.' In fascism, the people are looked at as a bundle -- one body that must be controlled by the government with absolute force.'  Fascism is basically a police state. It has nothing to do with racism, at all. Nazis were a fascist government, but so was Spain and Italy at one point and neither are blonde haired and blue eyed.   Race has nothing to do with fascism. That's like saying democracy means having the right to own guns just because it happens to be in the American constitution. You understand?",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4315,What is this thing talking?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4343,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4421,WRONG,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4432,Great video!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4686,I am a fascist,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4808,Great video!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4816,"Pepe/kekistan,you can't even recognize when someone is taking the piss.you are lucky that breathing is an automatic response, because if you had to think about it you would be a long time dead.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4827,great video!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5084,na zdrowie,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5284,well done,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5418,Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5442,gay,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5497,Bitch male . ( leftist bitch male ),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5610,Lol,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5810,PRAISE KEK,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5874,Great video!',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5927,I love you contra,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6218,Okay I stopped taking this video seriously very early on but anyone who unironically refers to their political leaning/influence as 'power level' is a weeabo and an idiot LMFAO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6222,Na zdrowie!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6534,Thank you. Thank you. Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
