,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
3234,daddy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3261,Awesome!!!! <3 <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3321,Subscribed![?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3348,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3362,God save the Lobster Queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3395,CLOCK ME AMADEUS,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3460,You are brilliant! :),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3478,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3495,daddy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3630,love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3637,God Save the Lobster Queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3693,God save the lobster queen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3711,love u,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3765,Love the Pink Flamingos reference at 26:06,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3784,hello dave,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3790,Long live the queen.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3809,subbed.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3821,Thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3830,Great video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3875,Long live the Queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3896,this is amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3986,God save the lobster queen! <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4093,You're amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4146,All hail the Lobster Queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4195,So much for the tolerant Jacobins !,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4228,is this art?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4249,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4287,Love you :3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4313,The Cathy Newman interview was on Channel 4 not BBC,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4466,I think I'm in love.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4468,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4494,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4495,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4607,GOD SAVE THE LOBSTER QUEEN,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4655,(cut),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4661,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4756,Channel 4 not BBC...,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4880,Great vid,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4934,You are a man,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4982,amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4991,All hail the lobster queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5012,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5157,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5192,Daddy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5320,...I think I'm in love,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5368,Genius,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5519,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5559,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5643,Genius.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5704,"20:45 Whole video is cringe, I'd say this exemplifies it best. When Jordan Peterson says there are biological differences between men and women in the context of underrepresented women in government, it's pretty obvious that these differences LEADS TO DIFFERENT GOALS AND PRIORITIES. Not everyone is gender-confused.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5712,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5723,Awesome video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5764,You're amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5880,This is amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5951,~~~I JUST SMOKED A BUNCH OF FUCKIN PCP!~~~,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5956,I've been waiting for this!!!!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6053,long live the lobster queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6060,degenerates,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6211,so much for the tolerant jacobins!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6229,Degenerates!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6242,you are a genius,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6311,Pepe Silvia,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6337,'So much for the tolerant Jacobins',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6343,Brilliant !,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6354,I love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6362,Clock me Amadeus [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6384,hELLO DAVE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6409,so much for the tolerant Jacobins,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6441,This is amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6484,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6527,this was great!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6700,Long live the queen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6717,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6733,'So much for the tolerant Jacobins'   I died,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6737,Love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6754,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6783,LONG LIVE THE LOBSTER QUEEN!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6822,'HELLO DAVE',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6884,Daddy.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6886,Are you a man?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6900,God save the Lobster Queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6973,Yes! YES,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6986,"it was a Channel 4 interview, not BBC",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7043,*DADDY*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7103,ALL HAIL THE LOBSTER QUEEN!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7136,'So much for the tolerant Jacobins',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7189,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7193,Yes!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7223,Mommy!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7252,"Contra, I love you.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7277,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7291,CLEAN YOUR ROOM,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7364,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7407,Clock me Amadeus ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7437,"HELLO, DAVE",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7439,PEPE SILVIA,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7502,god save the lobster queen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7528,Hello Dave!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7553,Thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7574,Bravo.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7602,'Hello Dave...',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7613,"Yes... yes, yes!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7626,'Daddy...',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7645,I've been waiting my whole life for this,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7669,This is art.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7704,I've. Been. WAITING FOR THIS!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7739,"Clock me, Amadeus!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7741,All hail The Lobster Queen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7770,I lost it at 'So much for the tolerant Jacobins!',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
