,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
2828,Lobster Dad!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2934,'Professor Studied the Blade',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2997,Wololo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3009,Wololo~,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3032,wololo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3042,Nice Proust reference,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3043,youre such a trans power icon please marry me,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3111,WOLOLOLO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3138,#WOLOLO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3180,Little Benny and Professor Studied-the-blade ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3191,Brilliant as usual x,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3225,WOLOLO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3238,Wololo!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3258,Wololo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3280,I love you.  ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3284,Wololoooo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3377,Wololo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3410,Wololo!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3423,Was that a Proust reference?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3466,Yay new video!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3530,i. love. you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3561,WOLOLO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3570,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3578,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3636,Great video.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3672,wololo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3673,I love you I love you I love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3967,Wololo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4064,I love you Natalie :),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4070,Only u can make me watch 23 min video ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4146,9:42 some cutting psychological analysis,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4161,WOOLOOLOO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4165,9:42 some cutting psychological analysis,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4178,wololo,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4212,WOLOLO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4216,WOLOLO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4220,Wololo!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4261,Wololo!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4299,WOLOLOOOO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4371,"Natalie, go on Chapo",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4391,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4424,WOLOLO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4456,Yay!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4463,I LOVE YOU,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4531,I LOVE YOU!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4533,"Yay, new video!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
