,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
1945,SOPHIE yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1946,Do you want your face to be UN-TONED,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2004,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2006,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2032,I love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2095,You're amazing.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2115,I LOVE SOPHIE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2124,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2151,Yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2180,you look beautiful!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2195,You look great.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2269,URL ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2356,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2358,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2360,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2362,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2364,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2366,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2395,"Choke me, Mommy!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2443,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2461,'Gay or gamer' ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2498,journey,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2519,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2592,Choke me Mommy!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2689,'They're biological sequins.',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2734,CUNTY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2801,Biological sequins,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2810,I fucking love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2843,my face is the front of shoP.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2871,'starfish night',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2890,HI SISTERCELS,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3012,Our Dark Mother returns!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3067,You are beautiful,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3128,Glad you're back.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3148,Gay or gamer,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3220,'The unintentional shade of it all',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3223,sophie <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3250,"I love you, Mom",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3257,Sophie!!!!!!!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3319,"starfish night :,)",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3324,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3326,sophie gang sophie gang,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3380,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3434,Love the Fear and Loathing reference!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3481,sophie,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3530,"you invented beauty, perfect angel choke me  mommy!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3569,SOPHIE!:),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3735,FFS,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3857,SOPHIE!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3886,I think you're beautiful,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3956,SOPHIE!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4014,I think growing up ugly helped stay my vanity a bit. I know I'll never be model but the least I can do is look like the best version of myself. And I'd rather make people jealous with my travels and cool jobs on insta  :p   I'm glad your procedures went well. I was horrified just going through my abdominal surgery but can't imagine having multiple on my face.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4069,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4070,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4157,ilysm,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4168,"GET OUT OF MY ROOM, MOM",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4210,Cunty?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4230,choke me mommy [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4235,5'2' happy baby bouncy bio girl?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4245,choke me mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4383,for some strange reason I thought this video was going to involve an assoicate of yours whose also a transwoman and she's climbed Everest because of the familliar blue sequin styled backdrop,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4427,You look so pretty!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4429,I say finish off that PHD,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4433,Erik Satie Gymnopedie No.1 techno remix,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4493,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4524,"love the fear and loathing reference 'once you get locked into a serious skin care collection, the tendency is to push it as far as you can'",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4545,SOPHIE !!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4560,You look like Celine Dion,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4578,yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4617,Yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4683,'My daddy dom' ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4712,SOPHIE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4729,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4733,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4734,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4805,Sophie!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4828,Dairy Queen in the US sells...burgers?!??,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4963,FFS!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4995,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4996,"Choke me, mommy",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5105,I stan.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5199,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5201,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5203,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5205,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5207,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5209,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5228,Wow! ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5267,SOPHIEEEEE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5320,SOPHIE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5371,SOPHIE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5378,They're biological sequins,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5477,biological sequins!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5503,#NotAllDaddyDoms,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5539,Love it.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5610,choke me mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5632,You look great.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5648,you look so good!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5712,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5714,You are beautiful,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5725,'Cunty',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5736,Choke me mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5759,SOPHIE? Nice,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5808,#notalldaddydoms,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5842,Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5914,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5930,missed you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6000,That intro was everything.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6006,Love you ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6008,*Cunty*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6029,"Contra, joking: 'Choke me mommy' Me: *laughs self-consciously*",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6034,Love you !!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6063,You are beautiful.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6100,You look gorgeous!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6176,choke me mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6179,SOPHIE!!!!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6208,'dO yOu wAnT yOuR fAcE tO bE uNtOnEd???',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6307,I love you ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6333,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6432,thanks for  this,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6436,Another great video [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6597,You are beautiful!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6650,I wonder what her audience demographic is. I'm a 29 year-old straight cis white guy and I bet there aren't many like me watching ContraPoints.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6773,SOPHIE! :),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6778,Missed you ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6894,PHONES LIVE IN A SOCIETY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6895,Mommy choke me,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6944,'Gay or gamer'  D E C E A S E D,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6975,"Get out of my room, mom!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7014,mommy-,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7128,Choke me mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7162,I love you Natalie,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7181,You look beautiful!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7194,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7204,choke me mommy ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7345,I stan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7477,You look amazing!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7559,love you mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7575,Queen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7586,'Phones live in a society!',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7660,MOM,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7759,You look *GREAT* hon,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7854,Sophie?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7922,SOPHIE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7932,#notalldaddydoms,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7989,thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7998,*biological sequins*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8005,SOPHIE!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8007,They're biological sequins.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8013,we stan a SOPHIE stan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8028,SOPHIE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8040,"Brilliant, as always!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8077,'Sir this is a Dairy Queen' ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8088,SOPHIE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8107,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8123,You invented beauty perfect angel choke me mommy ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8302,OMG SOPHIE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8322,i LOVE you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8417,You invented beauty perfect angel choke me mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8596,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8598,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8600,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8602,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8604,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8606,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8608,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8620,Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8628,Glad you're back.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8641,biological sequins,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8663,Another great video ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8766,"'Sir, this is a Dairy Queen.'",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8780,"I've kinda always had an interest in some makeup. Remembered trying nail polish, but my mom said no cause boys don't do that. I want to now, but shit it's expensive. Let alone the act of making it look good. I just like colors ok",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8785,cHOKE ME MOMMY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8866,"YOU INVENTED BEAUTY! PERFECT ANGEL! CHOKE ME, MOMMY!!!!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8869,Biological sequins,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8871,You look amazing!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8928,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8933,MOMMY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8964,CHOKE ME MOMMY <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8973,GET OUT OF MY ROOM MOM,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
9028,you look great <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
