,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
2084,THOSE. NAILS.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2136,i. love. you. Contrapoints.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2146,'2: Dicknuggets',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2151,GET YOUR OWN DARKNESS,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2171,CONTRAPOINTS GO ON CUM TOWN,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2248,yay!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2384,I love it when you sing <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2441,Hello darkness my old friend,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2455,You had me at 'dicknuggets.',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2494,Comment,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2516,A wonderful video!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2622,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2654,I believe in a thing called love.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2681,Stay gorgeous ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2736,'GET YOUR OWN DARKNESS!',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2870,MOUTHFEEL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2939,But do you believe in a thing called love?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2967,I love you Natalie.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3017,I LOVE YOU MOM,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3057,I'd tell a dead baby joke but I think it might be a little premature.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3089,GET YOUR OWN DARKNESS,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3103,Natalie go on Cumtown,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3204,Love you so much!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3274,I thought you were THE trans YouTuber...,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3373,I love you. <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3396,love u,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3403,27:20 for the song,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3407,The Darkness: I believe in a thing called love.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3421,I like your voice!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3441,"I believe in a thing called love, just listen to the rhythm of my heart",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3520,'Get your own darkness!',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3576,GET YOUR OWN DARKNESS!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3622,thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3683,A SLIGHTLY MORE PASSABLE ANN COULTER,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3699,Hello dark mother. ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3809,Thank-you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3888,A'a slightly more passable ann coulter',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3939,Brilliant as always,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4000,Brava.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4053,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4091,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4098,I believe in a thing called love...,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4103,Love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4165,MY QUEEN,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4183,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4184,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4236,hi,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4251,Love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4264,I love your videos!!!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4284,I believe in a thing called love...,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4286,Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4316,Your voice is beautiful.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4382,YES NEW VIDEO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4462,I love you so much!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4513,Queen!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4527,YES!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4539,I believe in a thing called love,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4661,Get your own darkness!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4873,"'2, dicknuggets'",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4952,Mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4961,hi mom,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5064,yesyesyesyes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5088,I believe in a thing called love!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5184,I believe in a thing called love <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5227,Love  you x,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5250,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5308,Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5321,Thank you mother [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5353,The QUEEN is BACK,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5389,Love love love ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5406,Dicknuggets!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5420,I was actually just having a debate about this and you have a way of vocalizing and putting together these ideas in a great way,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5471,MOMMY!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5500,thank you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5526,Hi mom,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5533,I believe in a thing called love...?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5556,'Slightly more passable Ann Coulter',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5606,YES QUEEN,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5637,My old friend.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5688,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5709,first,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5711,Hello darkness my old friend ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5756,Thank you .,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5769,Thank you mother ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5781,Nice,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5870,notification SQUAD,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5880,Queen  ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5889,I love u,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5895, mother!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5905,Thank you <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5949,'The Darkness'  I BELIEVE IN A THING CALLED LOVE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5966,Mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5972,Mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5991,"Hello darkness, my old friend.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5998,dark mother!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5999,QUEEN,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6001,I LOVE YOU MOM,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6011,YES B I T C H,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6012,Hi!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6016,Mommy <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6018,First,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6049,Yes!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6057,First!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
