,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
1013,Baltimore Maryland <3 <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1015,'are you gonna try to make me read Judith Butler again?',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1021,Tiffany Tumbles = Blaire White?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1025,"But they still are transTRENDERS because they thinks the transsexuality can be a festive thing... Thems don't have an idea.   Just don't make the transition if you don't have gender disphory, 'cause if you do it then you will have gender disphory and you'll go to detransitioning. If you want to be a ambiguous crossdresser and be called THEM just 'cause you think that's cool and festive... you can do it, but you're not trans.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1055,TELL ME TIFFANY TUMBLES,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1094,"But they still are transTRENDERS because they thinks the transsexuality can be a festive thing... Thems don't have an idea.   Just don't make the transition if you don't have gender disphory, 'cause if you do it then you will have gender disphory and you'll go to detransitioning. If you want to be a ambiguous crossdresser and be called THEM just 'cause you think that's cool and festive... you can do it, but you're not trans.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1095,"But they still are transTRENDERS because they thinks the transsexuality can be a festive thing... Thems don't have an idea.   Just don't make the transition if you don't have gender disphory, 'cause if you do it then you will have gender disphory and you'll go to detransitioning. If you want to be a ambiguous crossdresser and be called THEM just 'cause you think that's cool and festive... you can do it, but you're not trans.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1096,"But they still are transTRENDERS because they thinks the transsexuality can be a festive thing... Thems don't have an idea.   Just don't make the transition if you don't have gender disphory, 'cause if you do it then you will have gender disphory and you'll go to detransitioning. If you want to be a ambiguous crossdresser and be called THEM just 'cause you think that's cool and festive... you can do it, but you're not trans.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1116,"It's easy to see, all the ways, that Baltimore Maryland and persons like them are really cisgender with a confusion, cause the questions that they makes are the same ones that every transgender person gets from cisgender folks. Anyway, they deserves being treated with dignity I think",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1197,White people have two genders ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1225,this video is a masterpiece,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1261,4:58,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1440,'You do not have a female brain. *You have a FASHION DISASTER.* ',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1508,Amazing.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1555,GOD THIS IS SO GOOD,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1730,WHOMST,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1777,"dysphoria is not about feelings in the same way that depression, bipoliar ecc... aren't about feelings. I was dignosed whith genetic depression by a professional who only needed to see me for a few sessions and get to talk/ask questions to me so that he could accurately understand what was my problem. I never got my brain scanned but there was enought proof to  diagnose me whith this mental illness, and guess what...  depression isn't about feelings, it's about my brain lacking some fondamental parts to enjoy life as you do and I need medicine to take off the edge just as people whith dysphoria need to take the necessary operations/steps to help them. Now I don't care why you transition or if you transition at all, but the statements that were made at the very start of the video, and on whitch the whole argument is based on, is very wrong. I belive that dyshoria is real, that it is problematic for the people that feel it and that it's not based on how you feel but on how you were born; personally I don't care why you transition if the end goal is to feel better whith yourself, to be able to function like a normal human beeing or ecc... unless you do it just to be quirky ( just because I think that it could be dangerous for the person involved ). I belive in nonbinary and I belive that nonbinary are trans because I have seen people colse to me and in the media struggle whith beeing assigned a specific gender when they are not but I have also seen ( i'm gonna talk about a friend of mine so this might be a specific case or not true for every one ) where they initially felt they had to be nonbinary for the way they expressed their self and didn't follow specific gender norms and even thought they felt fine as a femail they socially transition. Soon after they started to feel uneasy and revers dysphoria because they were not trans and do still now have problems whith it; they had to come back out from the closet as their assigned gender but it was very tought for them.   that said, do transition if you know that you are trans not if you feel like you are not what you are by birth. Transitioning is hard, not just phisicly but mentally as well, you woulden't want to take a medicine for an illness you don't have ( this is a metaphore btw ).",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1852,I love you so much!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2055,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2089,I ship it,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2129,Kerrigan is that you?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2211,Amen!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2213,My brain hurts,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2250,Thank you :'D,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2259,Yay new video ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2288,"FUCK YOU, BALTIMORE!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2301,I love this,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2371,Blaire White is shaking,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2428,.... SHODAN????!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2456,Is this Blaire White?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2492,damn that was good,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2531,I am baltimore,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2557,"This was both a very understandable and a very confusing video. Will need rewatching, which i will happily dooo",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2598,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2635,wtf did i just watch,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2640,Brilliant.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2717,BRILLIANT,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2814,"Wonderful!!! , ,",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2917,kalvin garrah has entered the chat,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2944,Fuck,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
2973,I fucking love you Natalie.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3015,aS a cEnTriST,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3031,Namaste BITCH.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3044,What just happened,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3063,"'Your honor, in my defense, it *is* a glitter beard'",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3109,'Are you trying to make me read Judith Butler again?' <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3138,"More Baltimore, please!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3174,i am baltimore maryland,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3250,"Well Namaste, bitch!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3347,YES,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3361,Kalvin Garrah has left the chat.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3431,This is so funny!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3463,*Tiffany Tumbles*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3580,Namaste.....Bitch!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3810,"'well, shit. that's a good point' :))))",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3910,Tiffany Tumbles is Blaire White,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3922,thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3964,@Blaire White,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
3987,namaste bitch,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4041,TIFFANY TUMBLES = BLAIRE WHITE,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4045,'Justine was extremely gay.',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4068,Blaire white has left the chat,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4111,'White people have two genders' ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4147,MOTHER!!!!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4159,I love Baltimore,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4183,"Namaste, bitch. ",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4187,'Namaste bitch' ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4192,VIDEOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4334,Namaste Bitch,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4383,Genius,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4503,I love you natalie,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4574,my gender is astroglide,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4581,This is a masterpiece,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4583,SHODAN,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4606,Baltimore is my hero,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4631,"...Kumbaya, my lord, kumbaya!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4672,I don't get it,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4729,Blaire White is quaking.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4742,I'm so confused,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4815,'So tell me Tiffany tumbles...' ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5001,Amazing,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5112,Finally !,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5157,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5171,"'Your honor, in my defense, it IS a glitter beard'",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5216,YAY!!! NEW CONTRAPOINTS!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5249,Ok,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5279,"'the girl can't help it, she's a libra'  ",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5389,i stan baltimore,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5433,Tiffany Tumbles = Blaire White ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5565,Baltimore Maryland is my new favorite character,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5609,I miss Tabby ;_;,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5695,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5783,NAMASTE BITCH,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5810,Blaire White has left the chat,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5898,@ Blaire White,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5990,i love baltimore so much,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6040,If Maryland has a big gay scene therefore it truly be a fairyland,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6066,we live in a society,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6117,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6119,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6123,uwu :O <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6308,Poor Justine :'/,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6383,I'm....I'm so confused-,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6402,love you natalie!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6503,genders are permutations,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6602,transhumanism vibes strengthen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6610,"Well Namaste, BITCH",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6654,the computerised version of you is a reference to the Controller from Dr. Who URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6663,Amen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6679,"Namaste, bitch!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6733,Come through Blair white from vice,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6738,Come through Blair white from vice,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6739,Come through Blair white from vice,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6752,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6794,amygdala be dammed,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6827,Amen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6847,god she's a yum yum,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6879,glitter lung is a real condition and its bad,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6898,"Little boxes on the hillside, Little boxes made of ticky tacky Little boxes on the hillside, Little boxes all the same.  There's a green one and a pink one And a blue one and a yellow one, And they're all made out of ticky tacky And they all look just the same.  And the people in the houses All went to the university, Where they were put in boxes And they came out all the same, And there's doctors and lawyers, And business executives, And they're all made out of ticky tacky And they all look just the same.  And they all play on the golf course And drink their martinis dry, And they all have pretty children And the children go to school, And the children go to summer camp And then to the university, Where they are put in boxes And they come out all the same.  And the boys go into business And marry and raise a family In boxes made of ticky tacky And they all look just the same. There's a green one and a pink one And a blue one and a yellow one, And they're all made out of ticky tacky And they all look just the same.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6958,Amen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7021,Baltimore Maryland.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7086,Great video,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7249,Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7254,*Justine was extremely gay*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7290,amen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7303,God this is so good,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7353,If I've never seen my brain...how do I know I even have a brain?!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7493,i love this,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7494,"*Your Honor, in my defense, it is a glitter beard*",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7531,love. love. love. love. love. love. love...,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7546,Thank you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7563,kalvin garrah has left the chat,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7574,I love this,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7576,choke me mommy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7588,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7590,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7749,"Yes, mommy!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7766,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7818,I LOVE YOU,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7874,bit off topic but I wish my life was scored by Zoe Blade...,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7891,I ship it,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7912,MOTHER !!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7959,I ship it,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7989,THANK YOU THANK YOU THANK YOU ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8037,NAMASTE BITCH,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8077,This is...high art.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8105,god she's a yum yum,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8145,I miss tabby,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8201,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8369,I stan Baltimore!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8403,I LOVE YOU,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8422,Namaste bitch,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8433,Blaire White has left the chat,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8506,the queen has returned!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8535,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8571,Love you Contra,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8575,IT'S HERE!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8602,Mother!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8651,First,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8674,Yes,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8708,First!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8711,Yes!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8729,First?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8732,I LOVE U,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
8738,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
